material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-7958,KLaO2,True,0.01204892190226729,3.714999981146087,3.714999981146087,18.60610088209639,222.38404980785032,3.8596,-3.0045629105625
mp-9365,RbTbS2,True,0.012509790142472561,4.080039225430496,4.080039225430496,22.967554764114958,331.11135086252773,2.3079,-2.096626694791664
mp-754158,KNdO2,True,0.012529511438825107,3.622150588424085,3.622150588424085,18.699685838796174,212.47016036806238,3.7088,-2.950170463687499
mp-578611,NaNiO2,True,0.012551173394192434,2.945183835144533,2.945183835144533,15.518545163535638,116.57527603683894,0.0,-1.314003407844826
mp-9089,CsTmS2,True,0.012942468198969114,4.020837594501494,4.020837594501494,24.163599607884674,338.3181725724167,2.1573,-2.109653616406252
mp-7976,RbGdO2,True,0.013318389934115514,3.5427308168687297,3.5427308168687297,19.559266622126994,212.59816355118593,3.0036,-2.979642334375001
mp-5475,NaTaN2,True,0.013428809216452666,3.1246283752831827,3.1246283752831827,16.895790765431105,142.85843858224615,1.276499999999999,-1.139296941208332
mp-1001604,LuTlS2,True,0.013455816967485818,3.9199331974683718,3.9199331974683718,22.504731060000047,299.47583942569463,1.3485,-1.72582561624999
mp-8188,KScO2,True,0.01349075274555989,3.2212256938291337,3.2212256938291337,18.323436935919094,164.65687873400995,3.624099999999999,-3.093135745562499
mp-20277,RbEuO2,True,0.013638467464152017,3.5954246197767157,3.5954246197767157,19.36742576377908,216.8217810521051,0.0,-2.531090263125001
mp-9090,CsYbS2,True,0.013652042912105264,4.0079425918230855,4.0079425918230855,24.137484375773575,335.78834799228116,0.0,-2.106947302656252
mp-28554,Ca2AsI,True,0.013722004876414144,4.396499437035258,4.396499437035258,22.352535001734463,374.17214971783704,1.5566,-1.500340893124999
mp-4026,KCrS2,True,0.014172879774632028,3.6502725103500553,3.6502725103500553,21.250704230079357,245.2192354996073,1.1644,-1.1814435205624991
mp-7045,RbGdS2,True,0.014244340739377928,4.115347444628538,4.115347444628538,22.973363729573514,336.9521521027902,1.7435,-2.096890640624998
mp-20584,RbEuS2,True,0.014589797828969618,4.230992131305144,4.230992131305144,22.711198425649435,352.0911578593852,0.0,-1.766576756875002
mp-10784,RbErSe2,True,0.01483427425093434,4.183343916535888,4.183343916535888,23.7983671275726,360.6823837031891,1.9769,-1.955691798046876
mp-29404,La2CCl,True,0.014877496356830045,3.8595325324349448,3.8595325324349448,21.959475315232492,283.2839718087672,0.0,-1.183569436250002
mp-1018099,Ba2NCl,True,0.01503647578153092,4.132263198566356,4.132263198566356,22.943824440000093,339.29104205403036,1.1077,-1.543993426250001
mp-4519,KPrO2,True,0.015112053524956254,3.659294705926002,3.659294705926002,18.707617143670596,216.94211996109476,3.6626000000000003,-2.913740302229166
mp-561619,CsLuS2,True,0.015176403555318864,3.9880304315694484,3.9880304315694484,24.13538796883449,332.43125053684093,2.1698,-2.047187931580456
mp-23009,Ca2BrN,True,0.015228133021765147,3.7095114065778385,3.7095114065778385,20.588636193915942,245.35314711594935,2.4254000000000002,-1.635277027499999
mp-1245888,CaOsN2,True,0.015326455969016628,3.2525250636299416,3.2525250636299416,15.376065718847913,140.8695612619041,0.0,-0.33152775
mp-13313,ScTlSe2,True,0.01568946043634608,3.967793441523208,3.967793441523208,23.078360715339485,314.654320400699,0.6146,-1.4527441607812501
